,trade_date,ts_code,pre_close,up_limit,down_limit
1681,20191009,160130.SZ,,1.11,0.91
1682,20191009,160131.SZ,,1.15,0.94
1683,20191009,160133.SZ,,3.01,2.46
1684,20191009,160140.SZ,,1.34,1.1
1685,20191009,160142.SZ,,1.15,0.94
1686,20191009,160211.SZ,,2.49,2.03
1687,20191009,160212.SZ,,2.51,2.06
1688,20191009,160215.SZ,,1.62,1.33
1689,20191009,160216.SZ,,0.5,0.41
1690,20191009,160220.SZ,,1.45,1.19
1691,20191009,160223.SZ,,0.86,0.7
1692,20191009,160225.SZ,,0.84,0.69
1693,20191009,160311.SZ,,1.74,1.42
1694,20191009,160314.SZ,,1.1,0.9
1695,20191009,160322.SZ,,1.21,0.99
1696,20191009,160323.SZ,,1.1,0.9
1697,20191009,160324.SZ,,1.13,0.93
1698,20191009,160415.SZ,,1.34,1.09
1699,20191009,160416.SZ,,1.07,0.88
1700,20191009,160421.SZ,,1.33,1.09
1701,20191009,160505.SZ,,1.8,1.47
1702,20191009,160512.SZ,,2.06,1.68
1703,20191009,160513.SZ,,1.66,1.36
1704,20191009,160515.SZ,,1.18,0.96
1705,20191009,160518.SZ,,1.19,0.98
1706,20191009,160519.SZ,,1.24,1.01
1707,20191009,160520.SZ,,1.23,1.01
1708,20191009,160522.SZ,,1.11,0.91
1709,20191009,160607.SZ,,0.82,0.67
1710,20191009,160610.SZ,,1.08,0.88
1711,20191009,160611.SZ,,1.02,0.84
1712,20191009,160613.SZ,,1.59,1.3
1713,20191009,160615.SZ,,1.81,1.48
1714,20191009,160616.SZ,,1.23,1.01
1715,20191009,160617.SZ,,1.2,0.99
1716,20191009,160618.SZ,,1.46,1.19
1717,20191009,160621.SZ,,1.31,1.07
1718,20191009,160622.SZ,,1.12,0.92
1719,20191009,160635.SZ,,1.11,0.91
1720,20191009,160642.SZ,,1.11,0.91
1721,20191009,160643.SZ,,0.91,0.75
1722,20191009,160644.SZ,,0.91,0.75
1723,20191009,160706.SZ,,1.22,1.0
1724,20191009,160716.SZ,,1.74,1.42
1725,20191009,160717.SZ,,0.9,0.73
1726,20191009,160719.SZ,,0.92,0.75
1727,20191009,160720.SZ,,1.27,1.04
1728,20191009,160722.SZ,,1.26,1.03
1729,20191009,160723.SZ,,1.23,1.0
1730,20191009,160726.SZ,,1.29,1.06
1731,20191009,160805.SZ,,0.83,0.68
1732,20191009,160806.SZ,,1.48,1.21
1733,20191009,160807.SZ,,1.44,1.18
1734,20191009,160812.SZ,,1.6,1.31
1735,20191009,160813.SZ,,0.85,0.69
1736,20191009,160910.SZ,,1.18,0.97
1737,20191009,160915.SZ,,1.3,1.06
1738,20191009,160916.SZ,,2.74,2.24
1739,20191009,160918.SZ,,2.18,1.79
1740,20191009,160919.SZ,,1.44,1.18
1741,20191009,160921.SZ,,1.08,0.88
1742,20191009,160922.SZ,,1.1,0.9
1743,20191009,160924.SZ,,1.15,0.94
1744,20191009,160925.SZ,,1.08,0.89
1745,20191009,161005.SZ,,2.46,2.01
1746,20191009,161010.SZ,,1.21,0.99
1747,20191009,161014.SZ,,1.32,1.08
1748,20191009,161015.SZ,,1.18,0.96
1749,20191009,161017.SZ,,1.76,1.44
1750,20191009,161019.SZ,,1.22,1.0
1751,20191009,161029.SZ,,1.18,0.97
1752,20191009,161033.SZ,,1.16,0.95
1753,20191009,161035.SZ,,1.27,1.04
1754,20191009,161036.SZ,,0.71,0.58
1755,20191009,161037.SZ,,1.26,1.03
1756,20191009,161038.SZ,,1.03,0.84
1757,20191009,161039.SZ,,1.24,1.01
1758,20191009,161115.SZ,,1.65,1.35
1759,20191009,161116.SZ,,0.89,0.73
1760,20191009,161117.SZ,,1.18,0.97
1761,20191009,161118.SZ,,1.06,0.87
1762,20191009,161119.SZ,,1.53,1.25
1763,20191009,161124.SZ,,1.22,1.0
1764,20191009,161125.SZ,,1.46,1.19
1765,20191009,161126.SZ,,1.43,1.17
1766,20191009,161127.SZ,,1.3,1.07
1767,20191009,161128.SZ,,1.81,1.48
1768,20191009,161129.SZ,,1.18,0.97
1769,20191009,161130.SZ,,1.46,1.19
1770,20191009,161131.SZ,,1.14,0.93
1771,20191009,161132.SZ,,1.31,1.07
1772,20191009,161213.SZ,,1.82,1.49
1773,20191009,161216.SZ,,1.29,1.05
1774,20191009,161217.SZ,,0.68,0.55
1775,20191009,161219.SZ,,1.76,1.44
1776,20191009,161222.SZ,,1.38,1.13
1777,20191009,161224.SZ,,1.12,0.91
1778,20191009,161225.SZ,,1.45,1.18
1779,20191009,161226.SZ,,0.98,0.8
1780,20191009,161227.SZ,,1.09,0.89
1781,20191009,161229.SZ,,1.32,1.08
1782,20191009,161232.SZ,,0.79,0.65
1783,20191009,161233.SZ,,1.15,0.94
1784,20191009,161505.SZ,,1.3,1.06
1785,20191009,161607.SZ,,1.27,1.04
1786,20191009,161610.SZ,,1.26,1.03
1787,20191009,161614.SZ,,1.16,0.95
1788,20191009,161626.SZ,,1.22,1.0
1789,20191009,161631.SZ,,1.17,0.96
1790,20191009,161706.SZ,,2.03,1.66
1791,20191009,161713.SZ,,1.12,0.91
1792,20191009,161714.SZ,,1.17,0.96
1793,20191009,161715.SZ,,0.97,0.79
1794,20191009,161716.SZ,,1.4,1.14
1795,20191009,161722.SZ,,1.18,0.96
1796,20191009,161727.SZ,,1.23,1.01
1797,20191009,161728.SZ,,1.13,0.93
1798,20191009,161810.SZ,,2.05,1.67
1799,20191009,161815.SZ,,0.53,0.43
1800,20191009,161820.SZ,,1.23,1.0
1801,20191009,161823.SZ,,1.3,1.06
1802,20191009,161831.SZ,,1.06,0.87
1803,20191009,161834.SZ,,0.87,0.71
1804,20191009,161903.SZ,,1.23,1.01
1805,20191009,161907.SZ,,1.81,1.48
1806,20191009,161908.SZ,,1.12,0.92
1807,20191009,161911.SZ,,1.1,0.9
1808,20191009,161912.SZ,,1.1,0.9
1809,20191009,162006.SZ,,1.24,1.01
1810,20191009,162105.SZ,,1.18,0.97
1811,20191009,162108.SZ,,1.17,0.96
1812,20191009,162207.SZ,,1.57,1.28
1813,20191009,162215.SZ,,1.19,0.97
1814,20191009,162307.SZ,,1.41,1.15
1815,20191009,162411.SZ,,0.43,0.35
1816,20191009,162414.SZ,,1.4,1.14
1817,20191009,162415.SZ,,1.79,1.47
1818,20191009,162416.SZ,,1.07,0.87
1819,20191009,162510.SZ,,0.94,0.77
1820,20191009,162605.SZ,,1.86,1.52
1821,20191009,162607.SZ,,0.6,0.49
1822,20191009,162703.SZ,,1.82,1.49
1823,20191009,162711.SZ,,1.2,0.98
1824,20191009,162712.SZ,,1.61,1.32
1825,20191009,162715.SZ,,1.19,0.97
1826,20191009,162717.SZ,,1.13,0.92
1827,20191009,162718.SZ,,1.1,0.9
1828,20191009,162719.SZ,,0.96,0.78
1829,20191009,163001.SZ,,1.19,0.97
1830,20191009,163003.SZ,,0.71,0.58
1831,20191009,163005.SZ,,0.99,0.81
1832,20191009,163110.SZ,,1.66,1.36
1833,20191009,163111.SZ,,1.03,0.84
1834,20191009,163119.SZ,,0.89,0.73
1835,20191009,163208.SZ,,0.83,0.68
1836,20191009,163210.SZ,,1.11,0.91
1837,20191009,163302.SZ,,1.15,0.94
1838,20191009,163402.SZ,,0.76,0.62
1839,20191009,163407.SZ,,2.19,1.79
1840,20191009,163409.SZ,,1.93,1.58
1841,20191009,163412.SZ,,3.91,3.2
1842,20191009,163415.SZ,,2.23,1.82
1843,20191009,163417.SZ,,1.16,0.95
1844,20191009,163503.SZ,,0.49,0.4
1845,20191009,163801.SZ,,1.52,1.24
1846,20191009,163819.SZ,,1.17,0.96
1847,20191009,163821.SZ,,1.52,1.25
1848,20191009,163824.SZ,,1.15,0.94
1849,20191009,163827.SZ,,1.22,1.0
1850,20191009,163907.SZ,,0.98,0.8
1851,20191009,164105.SZ,,1.52,1.25
1852,20191009,164206.SZ,,1.28,1.05
1853,20191009,164208.SZ,,1.19,0.97
1854,20191009,164210.SZ,,1.15,0.94
1855,20191009,164403.SZ,,1.41,1.15
1856,20191009,164509.SZ,,1.09,0.89
1857,20191009,164606.SZ,,1.25,1.02
1858,20191009,164701.SZ,,0.78,0.64
1859,20191009,164702.SZ,,1.13,0.93
1860,20191009,164703.SZ,,0.97,0.79
1861,20191009,164705.SZ,,1.28,1.05
1862,20191009,164808.SZ,,1.19,0.97
1863,20191009,164810.SZ,,1.12,0.91
1864,20191009,164814.SZ,,1.2,0.98
1865,20191009,164824.SZ,,1.05,0.86
1866,20191009,164902.SZ,,1.36,1.11
1867,20191009,164906.SZ,,1.32,1.08
1868,20191009,165309.SZ,,1.36,1.12
1869,20191009,165311.SZ,,1.44,1.18
1870,20191009,165313.SZ,,1.66,1.36
1871,20191009,165317.SZ,,1.27,1.04
1872,20191009,165508.SZ,,1.81,1.48
1873,20191009,165509.SZ,,1.22,1.0
1874,20191009,165510.SZ,,0.81,0.66
1875,20191009,165512.SZ,,1.94,1.59
1876,20191009,165513.SZ,,0.48,0.4
1877,20191009,165516.SZ,,2.45,2.0
1878,20191009,165517.SZ,,0.9,0.74
1879,20191009,165525.SZ,,0.81,0.66
1880,20191009,165528.SZ,,0.99,0.81
1881,20191009,165807.SZ,,1.01,0.82
1882,20191009,166001.SZ,,1.38,1.13
1883,20191009,166006.SZ,,1.37,1.12
1884,20191009,166008.SZ,,1.2,0.98
1885,20191009,166009.SZ,,2.0,1.64
1886,20191009,166011.SZ,,1.49,1.22
1887,20191009,166012.SZ,,1.22,1.0
1888,20191009,166016.SZ,,1.32,1.08
1889,20191009,166023.SZ,,1.33,1.09
1890,20191009,166024.SZ,,0.97,0.79
1891,20191009,166025.SZ,,1.19,0.97
1892,20191009,166105.SZ,,1.07,0.87
1893,20191009,166401.SZ,,1.25,1.02
1894,20191009,166402.SZ,,1.17,0.96
1895,20191009,166902.SZ,,1.16,0.95
1896,20191009,166904.SZ,,1.14,0.94
1897,20191009,167001.SZ,,0.81,0.66
1898,20191009,167002.SZ,,1.12,0.91
1899,20191009,167003.SZ,,1.17,0.96
1900,20191009,167501.SZ,,1.24,1.01
1901,20191009,168002.SZ,,1.27,1.04
1902,20191009,168101.SZ,,1.13,0.93
1903,20191009,168102.SZ,,0.97,0.79
1904,20191009,168103.SZ,,0.9,0.74
1905,20191009,168104.SZ,,1.21,0.99
1906,20191009,168105.SZ,,0.93,0.76
1907,20191009,168106.SZ,,1.04,0.85
1908,20191009,168108.SZ,,1.37,1.12
1909,20191009,168301.SZ,,1.16,0.95
1910,20191009,168401.SZ,,1.39,1.14
1911,20191009,169101.SZ,,1.63,1.33
1912,20191009,169102.SZ,,1.17,0.96
1913,20191009,169103.SZ,,1.31,1.07
1914,20191009,169104.SZ,,1.45,1.19
1915,20191009,169105.SZ,,1.49,1.22
1916,20191009,169106.SZ,,1.11,0.91
1917,20191009,169201.SZ,,1.21,0.99
1918,20191009,169301.SZ,,1.09,0.89
1919,20191009,184801.SZ,,105.82,86.58
1920,20191009,200011.SZ,,6.25,5.11
1921,20191009,200012.SZ,,2.7,2.21
1922,20191009,200016.SZ,,2.73,2.23
1923,20191009,200017.SZ,,2.05,1.67
1924,20191009,200018.SZ,,0.51,0.47
1925,20191009,200019.SZ,,4.0,3.28
1926,20191009,200020.SZ,,5.36,4.38
1927,20191009,200025.SZ,,6.34,5.18
1928,20191009,200026.SZ,,6.41,5.25
1929,20191009,200028.SZ,,31.05,25.41
1930,20191009,200029.SZ,,6.04,4.94
1931,20191009,200030.SZ,,3.64,2.98
1932,20191009,200037.SZ,,5.51,4.51
1933,20191009,200045.SZ,,4.43,3.63
1934,20191009,200054.SZ,,5.71,4.67
1935,20191009,200055.SZ,,3.45,2.83
1936,20191009,200056.SZ,,2.55,2.09
1937,20191009,200058.SZ,,3.08,2.52
1938,20191009,200152.SZ,,8.66,7.08
1939,20191009,200160.SZ,,1.29,1.05
1940,20191009,200168.SZ,,1.27,1.15
1941,20191009,200413.SZ,,3.71,3.03
1942,20191009,200429.SZ,,6.47,5.29
1943,20191009,200468.SZ,,2.78,2.28
1944,20191009,200488.SZ,,3.44,2.82
1945,20191009,200505.SZ,,3.36,2.75
1946,20191009,200512.SZ,,3.48,2.84
1947,20191009,200521.SZ,,2.63,2.15
1948,20191009,200530.SZ,,2.7,2.21
1949,20191009,200539.SZ,,2.62,2.14
1950,20191009,200541.SZ,,3.3,2.7
1951,20191009,200550.SZ,,7.41,6.07
1952,20191009,200553.SZ,,5.52,4.52
1953,20191009,200570.SZ,,2.7,2.21
1954,20191009,200581.SZ,,13.66,11.18
1955,20191009,200596.SZ,,72.88,59.63
1956,20191009,200613.SZ,,3.15,2.57
1957,20191009,200625.SZ,,3.83,3.13
1958,20191009,200706.SZ,,3.32,2.72
1959,20191009,200725.SZ,,3.16,2.58
1960,20191009,200726.SZ,,8.5,6.96
1961,20191009,200761.SZ,,2.22,1.82
1962,20191009,200771.SZ,,7.67,6.27
1963,20191009,200869.SZ,,17.59,14.39
1964,20191009,200986.SZ,,2.73,2.23
1965,20191009,200992.SZ,,3.56,2.92
1966,20191009,201872.SZ,,10.44,8.54
1967,20191009,300001.SZ,16.39,18.03,14.75
1968,20191009,300002.SZ,3.5,3.85,3.15
1969,20191009,300003.SZ,26.07,28.68,23.46
1970,20191009,300004.SZ,4.46,4.91,4.01
1971,20191009,300005.SZ,3.84,4.22,3.46
1972,20191009,300006.SZ,4.5,4.95,4.05
1973,20191009,300007.SZ,12.95,14.25,11.66
1974,20191009,300008.SZ,3.2,3.52,2.88
1975,20191009,300009.SZ,15.31,16.84,13.78
1976,20191009,300010.SZ,8.83,9.71,7.95
1977,20191009,300011.SZ,5.82,6.4,5.24
1978,20191009,300012.SZ,13.28,14.61,11.95
1979,20191009,300013.SZ,8.74,9.61,7.87
1980,20191009,300014.SZ,29.91,32.9,26.92
1981,20191009,300015.SZ,36.08,39.69,32.47
1982,20191009,300016.SZ,9.0,9.9,8.1
1983,20191009,300017.SZ,10.0,11.0,9.0
1984,20191009,300018.SZ,5.49,6.04,4.94
1985,20191009,300019.SZ,8.38,9.22,7.54
1986,20191009,300020.SZ,9.19,10.11,8.27
1987,20191009,300021.SZ,5.03,5.53,4.53
1988,20191009,300022.SZ,3.65,4.02,3.29
1989,20191009,300023.SZ,7.73,8.5,6.96
1990,20191009,300024.SZ,14.44,15.88,13.0
1991,20191009,300025.SZ,5.97,6.57,5.37
1992,20191009,300026.SZ,3.33,3.66,3.0
1993,20191009,300027.SZ,4.42,4.86,3.98
1994,20191009,300029.SZ,6.11,6.72,5.5
1995,20191009,300030.SZ,5.56,6.12,5.0
1996,20191009,300031.SZ,11.3,12.43,10.17
1997,20191009,300032.SZ,2.89,3.18,2.6
1998,20191009,300033.SZ,99.74,109.71,89.77
1999,20191009,300034.SZ,15.89,17.48,14.3
2000,20191009,300035.SZ,5.3,5.83,4.77
2001,20191009,300036.SZ,17.08,18.79,15.37
2002,20191009,300037.SZ,24.68,27.15,22.21
2003,20191009,300038.SZ,9.1,10.01,8.19
2004,20191009,300039.SZ,4.28,4.71,3.85
2005,20191009,300040.SZ,5.52,6.07,4.97
2006,20191009,300041.SZ,10.53,11.58,9.48
2007,20191009,300042.SZ,15.7,17.27,14.13
2008,20191009,300043.SZ,5.12,5.63,4.61
2009,20191009,300044.SZ,7.26,7.99,6.53
2010,20191009,300045.SZ,9.0,9.9,8.1
2011,20191009,300046.SZ,15.86,17.45,14.27
2012,20191009,300047.SZ,7.72,8.49,6.95
2013,20191009,300048.SZ,2.46,2.71,2.21
2014,20191009,300049.SZ,7.63,8.39,6.87
2015,20191009,300050.SZ,5.56,6.12,5.0
2016,20191009,300051.SZ,6.15,6.77,5.54
2017,20191009,300052.SZ,11.95,13.15,10.76
2018,20191009,300053.SZ,11.13,12.24,10.02
2019,20191009,300054.SZ,9.13,10.04,8.22
2020,20191009,300055.SZ,6.09,6.7,5.48
2021,20191009,300056.SZ,5.97,6.57,5.37
2022,20191009,300057.SZ,5.8,6.38,5.22
2023,20191009,300058.SZ,5.72,6.29,5.15
2024,20191009,300059.SZ,14.77,16.25,13.29
2025,20191009,300061.SZ,7.05,7.76,6.35
2026,20191009,300062.SZ,5.45,6.0,4.91
2027,20191009,300063.SZ,2.96,3.26,2.66
2028,20191009,300064.SZ,3.49,3.84,3.14
2029,20191009,300065.SZ,12.63,13.89,11.37
2030,20191009,300066.SZ,4.42,4.86,3.98
2031,20191009,300067.SZ,4.03,4.43,3.63
2032,20191009,300068.SZ,11.76,12.94,10.58
2033,20191009,300069.SZ,12.86,14.15,11.57
2034,20191009,300070.SZ,6.64,7.3,5.98
2035,20191009,300071.SZ,2.26,2.49,2.03
2036,20191009,300072.SZ,6.16,6.78,5.54
2037,20191009,300073.SZ,24.88,27.37,22.39
2038,20191009,300074.SZ,4.68,5.15,4.21
2039,20191009,300075.SZ,11.69,12.86,10.52
2040,20191009,300076.SZ,5.48,6.03,4.93
2041,20191009,300077.SZ,6.13,6.74,5.52
2042,20191009,300078.SZ,11.75,12.93,10.58
2043,20191009,300079.SZ,4.98,5.48,4.48
2044,20191009,300080.SZ,5.97,6.57,5.37
2045,20191009,300081.SZ,10.0,11.0,9.0
2046,20191009,300082.SZ,5.72,6.29,5.15
2047,20191009,300083.SZ,3.05,3.36,2.75
2048,20191009,300084.SZ,4.81,5.29,4.33
2049,20191009,300085.SZ,15.73,17.3,14.16
2050,20191009,300086.SZ,4.85,5.34,4.37
2051,20191009,300087.SZ,8.0,8.8,7.2
2052,20191009,300088.SZ,7.3,8.03,6.57
2053,20191009,300089.SZ,3.07,3.38,2.76
2054,20191009,300090.SZ,1.59,1.75,1.43
2055,20191009,300091.SZ,3.71,4.08,3.34
2056,20191009,300092.SZ,6.85,7.54,6.17
2057,20191009,300093.SZ,12.32,13.55,11.09
2058,20191009,300094.SZ,4.08,4.49,3.67
2059,20191009,300095.SZ,5.86,6.45,5.27
2060,20191009,300096.SZ,7.92,8.71,7.13
2061,20191009,300097.SZ,9.64,10.6,8.68
2062,20191009,300098.SZ,6.9,7.59,6.21
2063,20191009,300099.SZ,6.63,7.29,5.97
2064,20191009,300100.SZ,6.06,6.67,5.45
2065,20191009,300101.SZ,9.0,9.9,8.1
2066,20191009,300102.SZ,4.75,5.23,4.28
2067,20191009,300103.SZ,9.5,10.45,8.55
2068,20191009,300105.SZ,4.29,4.72,3.86
2069,20191009,300106.SZ,7.03,7.73,6.33
2070,20191009,300107.SZ,7.6,8.36,6.84
2071,20191009,300108.SZ,4.21,4.63,3.79
2072,20191009,300109.SZ,15.9,17.49,14.31
2073,20191009,300110.SZ,4.26,4.69,3.83
2074,20191009,300111.SZ,2.42,2.66,2.18
2075,20191009,300112.SZ,7.75,8.53,6.98
2076,20191009,300113.SZ,16.99,18.69,15.29
2077,20191009,300114.SZ,10.97,12.07,9.87
2078,20191009,300115.SZ,14.1,15.51,12.69
2079,20191009,300116.SZ,1.71,1.88,1.54
2080,20191009,300117.SZ,3.84,4.22,3.46
2081,20191009,300118.SZ,12.94,14.23,11.65
2082,20191009,300119.SZ,12.97,14.27,11.67
2083,20191009,300120.SZ,6.06,6.67,5.45
2084,20191009,300121.SZ,6.94,7.63,6.25
2085,20191009,300122.SZ,46.85,51.54,42.17
2086,20191009,300123.SZ,7.2,7.92,6.48
2087,20191009,300124.SZ,24.49,26.94,22.04
2088,20191009,300125.SZ,14.62,16.08,13.16
2089,20191009,300126.SZ,5.09,5.6,4.58
2090,20191009,300127.SZ,19.89,21.88,17.9
2091,20191009,300128.SZ,4.05,4.46,3.65
2092,20191009,300129.SZ,4.55,5.01,4.1
2093,20191009,300130.SZ,16.57,18.23,14.91
2094,20191009,300131.SZ,5.82,6.4,5.24
2095,20191009,300132.SZ,9.79,10.77,8.81
2096,20191009,300133.SZ,6.42,7.06,5.78
2097,20191009,300134.SZ,17.72,19.49,15.95
2098,20191009,300135.SZ,2.62,2.88,2.36
2099,20191009,300136.SZ,33.07,36.38,29.76
2100,20191009,300137.SZ,7.45,8.2,6.71
2101,20191009,300138.SZ,6.89,7.58,6.2
2102,20191009,300139.SZ,8.69,9.56,7.82
2103,20191009,300140.SZ,10.24,11.26,9.22
2104,20191009,300141.SZ,6.72,7.39,6.05
2105,20191009,300142.SZ,26.2,28.82,23.58
2106,20191009,300143.SZ,8.07,8.88,7.26
2107,20191009,300144.SZ,26.52,29.17,23.87
2108,20191009,300145.SZ,3.41,3.75,3.07
2109,20191009,300146.SZ,16.98,18.68,15.28
2110,20191009,300147.SZ,6.24,6.86,5.62
2111,20191009,300148.SZ,4.45,4.9,4.01
2112,20191009,300149.SZ,15.24,16.76,13.72
2113,20191009,300150.SZ,3.97,4.37,3.57
2114,20191009,300151.SZ,8.53,9.38,7.68
2115,20191009,300152.SZ,3.44,3.78,3.1
2116,20191009,300153.SZ,6.47,7.12,5.82
2117,20191009,300154.SZ,5.74,6.31,5.17
2118,20191009,300155.SZ,4.95,5.45,4.46
2119,20191009,300156.SZ,2.01,2.21,1.81
2120,20191009,300157.SZ,4.48,4.93,4.03
2121,20191009,300158.SZ,4.82,5.3,4.34
2122,20191009,300159.SZ,4.29,4.72,3.86
2123,20191009,300160.SZ,3.49,3.84,3.14
2124,20191009,300161.SZ,15.64,17.2,14.08
2125,20191009,300162.SZ,8.53,9.38,7.68
2126,20191009,300163.SZ,3.49,3.84,3.14
2127,20191009,300164.SZ,5.15,5.67,4.64
2128,20191009,300165.SZ,5.28,5.81,4.75
2129,20191009,300166.SZ,12.44,13.68,11.2
2130,20191009,300167.SZ,5.6,6.16,5.04
2131,20191009,300168.SZ,14.75,16.23,13.28
2132,20191009,300169.SZ,4.97,5.47,4.47
2133,20191009,300170.SZ,12.0,13.2,10.8
2134,20191009,300171.SZ,7.37,8.11,6.63
2135,20191009,300172.SZ,5.29,5.82,4.76
2136,20191009,300173.SZ,4.8,5.28,4.32
2137,20191009,300174.SZ,19.0,20.9,17.1
2138,20191009,300175.SZ,5.02,5.52,4.52
2139,20191009,300176.SZ,11.0,12.1,9.9
2140,20191009,300177.SZ,8.75,9.63,7.88
2141,20191009,300178.SZ,5.32,5.85,4.79
2142,20191009,300179.SZ,4.94,5.43,4.45
2143,20191009,300180.SZ,9.98,10.98,8.98
2144,20191009,300181.SZ,5.16,5.68,4.64
2145,20191009,300182.SZ,3.6,3.96,3.24
2146,20191009,300183.SZ,14.59,16.05,13.13
2147,20191009,300184.SZ,7.02,7.72,6.32
2148,20191009,300185.SZ,1.8,1.98,1.62
2149,20191009,300187.SZ,4.87,5.36,4.38
2150,20191009,300188.SZ,16.86,18.55,15.17
2151,20191009,300189.SZ,3.36,3.7,3.02
2152,20191009,300190.SZ,7.38,8.12,6.64
2153,20191009,300191.SZ,23.24,25.56,20.92
2154,20191009,300192.SZ,10.16,11.18,9.14
2155,20191009,300193.SZ,8.31,9.14,7.48
2156,20191009,300194.SZ,5.48,6.03,4.93
2157,20191009,300195.SZ,7.36,8.1,6.62
2158,20191009,300196.SZ,8.82,9.7,7.94
2159,20191009,300197.SZ,3.19,3.51,2.87
2160,20191009,300198.SZ,4.28,4.71,3.85
2161,20191009,300199.SZ,7.29,8.02,6.56
2162,20191009,300200.SZ,9.03,9.93,8.13
2163,20191009,300201.SZ,4.89,5.38,4.4
2164,20191009,300202.SZ,9.75,10.73,8.78
2165,20191009,300203.SZ,16.76,18.44,15.08
2166,20191009,300204.SZ,12.15,13.37,10.94
2167,20191009,300205.SZ,11.42,12.56,10.28
2168,20191009,300206.SZ,6.86,7.55,6.17
2169,20191009,300207.SZ,14.3,15.73,12.87
2170,20191009,300208.SZ,8.11,8.92,7.3
2171,20191009,300209.SZ,12.11,13.32,10.9
2172,20191009,300210.SZ,3.7,4.07,3.33
2173,20191009,300211.SZ,7.53,8.28,6.78
2174,20191009,300212.SZ,29.93,32.92,26.94
2175,20191009,300213.SZ,6.47,7.12,5.82
2176,20191009,300214.SZ,8.21,9.03,7.39
2177,20191009,300215.SZ,6.88,7.57,6.19
2178,20191009,300217.SZ,2.57,2.83,2.31
2179,20191009,300218.SZ,7.22,7.94,6.5
2180,20191009,300219.SZ,5.84,6.42,5.26
2181,20191009,300220.SZ,38.78,42.66,34.9
2182,20191009,300221.SZ,5.41,5.95,4.87
2183,20191009,300222.SZ,10.65,11.72,9.59
2184,20191009,300223.SZ,49.11,54.02,44.2
2185,20191009,300224.SZ,7.45,8.2,6.71
2186,20191009,300225.SZ,5.08,5.59,4.57
2187,20191009,300226.SZ,71.88,79.07,64.69
2188,20191009,300227.SZ,11.23,12.35,10.11
2189,20191009,300228.SZ,5.14,5.65,4.63
2190,20191009,300229.SZ,11.68,12.85,10.51
2191,20191009,300230.SZ,3.83,4.21,3.45
2192,20191009,300231.SZ,7.36,8.1,6.62
2193,20191009,300232.SZ,9.0,9.9,8.1
2194,20191009,300233.SZ,19.09,21.0,17.18
2195,20191009,300234.SZ,10.4,11.44,9.36
2196,20191009,300235.SZ,10.15,11.17,9.14
2197,20191009,300236.SZ,36.86,40.55,33.17
2198,20191009,300237.SZ,3.01,3.31,2.71
2199,20191009,300238.SZ,20.55,22.61,18.5
2200,20191009,300239.SZ,4.3,4.73,3.87
2201,20191009,300240.SZ,6.4,7.04,5.76
2202,20191009,300241.SZ,5.81,6.39,5.23
2203,20191009,300242.SZ,3.58,3.94,3.22
2204,20191009,300243.SZ,7.94,8.73,7.15
2205,20191009,300244.SZ,25.17,27.69,22.65
2206,20191009,300245.SZ,9.81,10.79,8.83
2207,20191009,300246.SZ,12.15,13.37,10.94
2208,20191009,300247.SZ,2.83,3.11,2.55
2209,20191009,300248.SZ,7.88,8.67,7.09
2210,20191009,300249.SZ,6.12,6.73,5.51
2211,20191009,300250.SZ,13.09,14.4,11.78
2212,20191009,300251.SZ,8.67,9.54,7.8
2213,20191009,300252.SZ,10.53,11.58,9.48
2214,20191009,300253.SZ,15.4,16.94,13.86
2215,20191009,300254.SZ,7.93,8.72,7.14
2216,20191009,300255.SZ,5.58,6.14,5.02
2217,20191009,300256.SZ,3.86,4.25,3.47
2218,20191009,300257.SZ,11.33,12.46,10.2
2219,20191009,300258.SZ,11.3,12.43,10.17
2220,20191009,300259.SZ,3.44,3.78,3.1
2221,20191009,300260.SZ,11.54,12.69,10.39
2222,20191009,300261.SZ,4.14,4.55,3.73
2223,20191009,300262.SZ,5.38,5.92,4.84
2224,20191009,300263.SZ,4.36,4.8,3.92
2225,20191009,300264.SZ,5.46,6.01,4.91
2226,20191009,300265.SZ,7.75,8.53,6.98
2227,20191009,300266.SZ,3.6,3.96,3.24
2228,20191009,300267.SZ,6.35,6.99,5.72
2229,20191009,300268.SZ,15.71,17.28,14.14
2230,20191009,300269.SZ,4.2,4.62,3.78
2231,20191009,300270.SZ,9.11,10.02,8.2
2232,20191009,300271.SZ,21.12,23.23,19.01
2233,20191009,300272.SZ,4.94,5.43,4.45
2234,20191009,300273.SZ,5.01,5.51,4.51
2235,20191009,300274.SZ,11.43,12.57,10.29
2236,20191009,300275.SZ,9.72,10.69,8.75
2237,20191009,300276.SZ,9.28,10.21,8.35
2238,20191009,300277.SZ,6.58,7.24,5.92
2239,20191009,300278.SZ,4.36,4.8,3.92
2240,20191009,300279.SZ,5.41,5.95,4.87
2241,20191009,300280.SZ,16.17,17.79,14.55
2242,20191009,300281.SZ,5.41,5.95,4.87
2243,20191009,300282.SZ,10.76,11.84,9.68
2244,20191009,300283.SZ,4.68,5.15,4.21
2245,20191009,300284.SZ,8.87,9.76,7.98
2246,20191009,300285.SZ,22.13,24.34,19.92
2247,20191009,300286.SZ,10.45,11.5,9.41
2248,20191009,300287.SZ,3.98,4.38,3.58
2249,20191009,300288.SZ,11.8,12.98,10.62
2250,20191009,300289.SZ,5.45,6.0,4.91
